Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PE 34:2:0	255.23	240604_eggPE_25-35_3.mzXML	30.0	1737387.4	0.0	0.0	[0.0..0.0]	[0.0..0.9]	[1.0..1.0]	[1737387.4..1737387.4]	[0.263..0.264]	[0.0..0.0]	[1.0..1.0]	[1737387.4..1737387.4]	[0.263..0.263]	[0.0..0.0]	0.9460267	[1643614.9..1643614.9]
Group-1	PE 34:2:0	255.23	240604_eggPE_25-35_3.mzXML	35.0	1533347.1	0.0	0.0	[0.0..0.0]	[0.9..0.9]	[1.0..1.0]	[1533347.1..1533347.1]	[0.262..0.262]	[0.0..0.0]	[1.0..1.0]	[1533347.1..1533347.1]	[0.262..0.262]	[0.0..0.0]	0.9460267	[1450587.2..1450587.2]
Group-1	PE 34:2:0	279.23	240604_eggPE_25-35_3.mzXML	25.0	4804880.0	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.952..0.952]	[4574246.0..4574246.0]	[0.751..0.751]	[1.0..1.0]	[0.952..0.952]	[4574246.0..4574246.0]	[0.751..0.751]	[1.0..1.0]	0.9460267	[4327358.5..4327358.5]
Group-1	PE 34:2:0	279.23	240604_eggPE_25-35_3.mzXML	30.0	5026534.5	0.0	0.0	[9.0..9.0]	[0.1..1.0]	[0.965..0.967]	[4850605.5..4860659.0]	[0.736..0.737]	[1.0..1.0]	[0.967..0.967]	[4860659.0..4860659.0]	[0.737..0.737]	[1.0..1.0]	0.9460267	[4588802.5..4598313.0]
Group-1	PE 34:2:0	279.23	240604_eggPE_25-35_3.mzXML	35.0	4064699.0	0.0	0.0	[9.0..9.0]	[0.1..0.1]	[1.065..1.065]	[4328904.5..4328904.5]	[0.738..0.738]	[1.0..1.0]	[1.065..1.065]	[4328904.5..4328904.5]	[0.738..0.738]	[1.0..1.0]	0.9460267	[4095259.2..4095259.2]
Group-1	PE 34:2:0	281.25	240604_eggPE_25-35_3.mzXML	25.0	250654.9	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.953..0.953]	[238874.12..238874.12]	[0.697..0.697]	[0.83..0.99]	[0.953..0.953]	[238874.12..238874.12]	[0.697..0.697]	[0.834..0.987]	0.9460267	[225981.3..225981.3]
Group-1	PE 34:2:0	281.25	240604_eggPE_25-35_3.mzXML	30.0	251654.3	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.925..0.925]	[232780.23..232780.23]	[0.696..0.696]	[0.83..0.99]	[0.925..0.925]	[232780.23..232780.23]	[0.696..0.696]	[0.834..0.987]	0.9460267	[220216.31..220216.31]
Group-1	PE 34:2:0	281.25	240604_eggPE_25-35_3.mzXML	35.0	201263.2	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.926..0.926]	[186369.72..186369.72]	[0.632..0.632]	[0.83..0.99]	[0.926..0.926]	[186369.72..186369.72]	[0.632..0.632]	[0.834..0.987]	0.9460267	[176310.73..176310.73]
Group-1	PE 34:3:0	253.22	240604_eggPE_25-35_3.mzXML	25.0	24919.5	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.963..0.963]	[23997.479..23997.479]	[0.246..0.246]	[0.0..0.0]	[0.963..0.963]	[23997.479..23997.479]	[0.246..0.246]	[0.0..0.0]	0.948328	[22757.48..22757.48]
Group-1	PE 34:3:0	253.22	240604_eggPE_25-35_3.mzXML	30.0	24845.2	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.982..0.982]	[24397.986..24397.986]	[0.243..0.243]	[0.0..0.0]	[0.982..0.982]	[24397.986..24397.986]	[0.243..0.243]	[0.0..0.0]	0.948328	[23137.293..23137.293]
