Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PC 36:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	964163.7	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.951..0.951]	[916919.6..916919.6]	[0.5..0.5]	[0.5..0.5]	[0.951..0.951]	[916919.6..916919.6]	[0.5..0.5]	[0.5..0.5]	0.8279258	[759141.44..759141.44]
Group-1	PC 36:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	925224.3	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.94..0.94]	[869710.9..869710.9]	[0.5..0.5]	[0.5..0.5]	[0.94..0.94]	[869710.9..869710.9]	[0.5..0.5]	[0.5..0.5]	0.8279258	[720056.06..720056.06]
Group-1	PC 36:2:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	406643.4	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.867..0.956]	[352559.8..388751.1]	[0.703..0.719]	[1.0..1.0]	[0.956..0.956]	[388751.1..388751.1]	[0.723..0.723]	[1.0..1.0]	0.8313721	[293108.4..323196.78]
Group-1	PC 36:2:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	458290.8	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.884..0.952]	[405129.1..436292.88]	[0.704..0.716]	[1.0..1.0]	[0.952..0.952]	[436292.88..436292.88]	[0.719..0.719]	[1.0..1.0]	0.8313721	[336813.0..362721.72]
Group-1	PC 36:2:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	406858.8	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.951..0.996]	[386922.72..405231.38]	[0.697..0.705]	[1.0..1.0]	[0.996..0.996]	[405231.38..405231.38]	[0.707..0.707]	[1.0..1.0]	0.8313721	[321676.75..336898.06]
Group-1	PC 36:2:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	154089.5	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.968..0.988]	[149158.64..152240.42]	[0.281..0.297]	[0.0..0.0]	[0.968..0.968]	[149158.64..149158.64]	[0.277..0.277]	[0.0..0.0]	0.8313721	[124006.33..126568.44]
Group-1	PC 36:2:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	180436.0	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.946..0.958]	[170692.45..172857.69]	[0.284..0.296]	[0.0..0.0]	[0.946..0.946]	[170692.45..170692.45]	[0.281..0.281]	[0.0..0.0]	0.8313721	[141908.94..143709.06]
Group-1	PC 36:2:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	179318.2	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.937..0.945]	[168021.16..169455.7]	[0.295..0.303]	[0.0..0.0]	[0.937..0.937]	[168021.16..168021.16]	[0.293..0.293]	[0.0..0.0]	0.8313721	[139688.1..140880.73]
Group-1	PC 36:4:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	360570.1	0.0	0.0	[0.0..0.0]	[0.0..0.3]	[1.0..1.0]	[360570.1..360570.1]	[0.414..0.456]	[0.23..0.39]	[1.0..1.0]	[360570.1..360570.1]	[0.446..0.464]	[0.23..0.391]	0.8348496	[301021.8..301021.8]
Group-1	PC 36:4:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	395805.8	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[395805.8..395805.8]	[0.407..0.416]	[0.23..0.39]	[1.0..1.0]	[395805.8..395805.8]	[0.425..0.443]	[0.23..0.391]	0.8348496	[330438.3..330438.3]
Group-1	PC 36:4:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	358910.6	0.0	0.0	[0.0..0.0]	[0.0..0.3]	[1.0..1.0]	[358910.6..358910.6]	[0.399..0.425]	[0.23..0.39]	[1.0..1.0]	[358910.6..358910.6]	[0.407..0.427]	[0.23..0.391]	0.8348496	[299636.38..299636.38]
Group-1	PC 36:4:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	304095.9	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.916..0.916]	[278551.84..278551.84]	[0.5..0.5]	[0.5..0.5]	[0.916..0.916]	[278551.84..278551.84]	[0.5..0.5]	[0.5..0.5]	0.8348496	[232548.9..232548.9]
