Specie,CE,FA_C_x,FA_DB_x,FA_iso_x,sn_x,FA_C_y,FA_DB_y,FA_iso_y,sn_y,norm_Intensity,norm_Intensity_var
PI170204,42.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,12.494750697226525,0.14425920152908966
PI170204,43.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,11.920327235690376,0.21418226409762717
PI170204,44.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,11.213848947977898,0.15848182898379656
PI170204,45.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,10.457017257329266,0.17412287543124672
PI170204,46.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,9.771741036040774,0.13044482557079148
PI170204,47.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,9.289688641844128,0.12920808196377742
PI170204,48.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,8.341793729302681,0.11797979076774355
PI170204,49.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,7.691873460144664,0.05480952437771468
PI170204,50.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,6.844547723988811,0.1127681593334948
PI170204,51.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,6.114245383119015,0.04507988498222097
PI170204,52.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,5.378155176948188,0.1350590695079959
PI170204,53.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,4.983664007349547,0.058091121377379894
PI170204,54.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,4.434362067427295,0.06666611852302644
PI170204,55.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,3.8547670607974567,0.019857644755455563
PI170204,56.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,3.248808526149791,0.05955672608505946
PI170204,57.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,2.946894765173154,0.041941317611925245
PI170204,58.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,2.52691573430522,0.04687372950992838
PI170204,59.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,2.059392102730553,0.039950889811078305
PI170204,60.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.811810308541175,0.0323218715181833
PI170204,61.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.5118608181366804,0.02638436443205747
PI170204,62.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.291205510864859,0.017283678540790604
PI170204,63.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.0598206850497445,0.009668696686744003
